DATE_ID,ORDER_DATE,SHIP_DATE,YEAR,DAY_NAME,DELIVERY_DAYS,SHIPPING_COST
11326,2012-08-26,2012-08-28,2012,Sunday,2 days,237.41
11327,2012-08-26,2012-08-28,2012,Sunday,2 days,187.03
11328,2014-10-11,2014-10-13,2014,Saturday,2 days,15.39
11329,2014-05-27,2014-06-01,2014,Tuesday,5 days,25.67
11330,2014-05-01,2014-05-01,2014,Thursday,0 days,25.668
11331,2015-11-10,2015-11-10,2015,Tuesday,0 days,25.66
11332,2014-08-14,2014-08-16,2014,Thursday,2 days,25.66
11333,2014-05-10,2014-05-11,2014,Saturday,1 days,25.66
11334,2013-05-26,2013-05-29,2013,Sunday,3 days,25.66
11335,2015-06-26,2015-06-30,2015,Friday,4 days,25.652
11336,2015-11-27,2015-12-01,2015,Friday,4 days,10.78
11337,2013-12-11,2013-12-15,2013,Wednesday,4 days,25.65
11338,2015-01-26,2015-01-31,2015,Monday,5 days,25.64
11339,2012-08-26,2012-08-28,2012,Sunday,2 days,7.96
11340,2015-08-01,2015-08-07,2015,Saturday,6 days,25.64
11341,2015-02-04,2015-02-11,2015,Wednesday,7 days,25.64
11342,2013-07-30,2013-08-03,2013,Tuesday,4 days,7.19
11343,2012-06-21,2012-06-26,2012,Thursday,5 days,25.64
11344,2015-02-11,2015-02-16,2015,Wednesday,5 days,25.64
11345,2014-09-21,2014-09-25,2014,Sunday,4 days,25.63
11346,2014-11-11,2014-11-13,2014,Tuesday,2 days,25.63
11347,2015-02-17,2015-02-22,2015,Tuesday,5 days,25.63
11348,2013-03-26,2013-03-26,2013,Tuesday,0 days,25.63
11349,2012-01-26,2012-01-30,2012,Thursday,4 days,25.63
11350,2013-09-07,2013-09-09,2013,Saturday,2 days,7.1
11351,2013-05-25,2013-05-26,2013,Saturday,1 days,25.62
11352,2013-11-03,2013-11-04,2013,Sunday,1 days,24.57
11353,2014-05-07,2014-05-09,2014,Wednesday,2 days,24.57
11354,2013-12-10,2013-12-12,2013,Tuesday,2 days,24.57
11355,2015-06-18,2015-06-23,2015,Thursday,5 days,24.57
11356,2012-04-18,2012-04-23,2012,Wednesday,5 days,24.56
11357,2013-03-01,2013-03-04,2013,Friday,3 days,131.64
11358,2013-01-01,2013-01-06,2013,Tuesday,5 days,24.56
11359,2012-03-06,2012-03-11,2012,Tuesday,5 days,42.74
11360,2014-06-08,2014-06-10,2014,Sunday,2 days,24.56
11361,2013-11-13,2013-11-20,2013,Wednesday,7 days,24.556
11362,2015-07-30,2015-08-05,2015,Thursday,6 days,24.555
11363,2012-10-09,2012-10-14,2012,Tuesday,5 days,42.38
11364,2013-05-24,2013-05-28,2013,Friday,4 days,24.55
11365,2012-10-09,2012-10-14,2012,Tuesday,5 days,40.53
11366,2012-12-20,2012-12-27,2012,Thursday,7 days,24.55
11367,2013-06-25,2013-06-28,2013,Tuesday,3 days,24.548
11368,2014-11-28,2014-12-04,2014,Friday,6 days,24.547
11369,2015-10-14,2015-10-19,2015,Wednesday,5 days,24.54
11370,2013-06-19,2013-06-23,2013,Wednesday,4 days,24.54
11371,2014-03-07,2014-03-11,2014,Friday,4 days,24.54
11372,2015-03-17,2015-03-21,2015,Tuesday,4 days,24.54
11373,2012-11-27,2012-12-02,2012,Tuesday,5 days,24.54
11374,2014-06-26,2014-06-30,2014,Thursday,4 days,24.536
11375,2013-10-16,2013-10-20,2013,Wednesday,4 days,24.53
11376,2015-06-26,2015-06-28,2015,Friday,2 days,24.53
11377,2012-03-06,2012-03-11,2012,Tuesday,5 days,38.45
11378,2012-08-03,2012-08-08,2012,Friday,5 days,24.52
11379,2012-01-27,2012-01-29,2012,Friday,2 days,24.518
11380,2014-10-16,2014-10-22,2014,Thursday,6 days,1.33
11381,2013-07-16,2013-07-22,2013,Tuesday,6 days,23.43
11382,2012-12-26,2012-12-30,2012,Wednesday,4 days,1.3
11383,2012-02-03,2012-02-07,2012,Friday,4 days,1.29
11384,2014-11-13,2014-11-17,2014,Thursday,4 days,23.43
11385,2012-12-26,2012-12-30,2012,Wednesday,4 days,1.19
11386,2012-03-28,2012-04-01,2012,Wednesday,4 days,23.426
11387,2015-10-17,2015-10-21,2015,Saturday,4 days,23.421
11388,2012-11-02,2012-11-07,2012,Friday,5 days,23.42
11389,2013-11-06,2013-11-12,2013,Wednesday,6 days,23.42
11390,2014-05-10,2014-05-14,2014,Saturday,4 days,48.94
11391,2015-04-02,2015-04-07,2015,Thursday,5 days,23.42
11392,2015-04-22,2015-04-23,2015,Wednesday,1 days,23.41
11393,2015-12-24,2015-12-27,2015,Thursday,3 days,23.41
11394,2015-02-19,2015-02-22,2015,Thursday,3 days,22.92
11395,2014-09-20,2014-09-22,2014,Saturday,2 days,23.405
11396,2013-09-22,2013-09-26,2013,Sunday,4 days,23.4
11397,2012-05-22,2012-05-28,2012,Tuesday,6 days,23.4
11398,2012-08-07,2012-08-11,2012,Tuesday,4 days,23.4
11399,2013-11-24,2013-11-28,2013,Sunday,4 days,23.4
11400,2014-06-04,2014-06-07,2014,Wednesday,3 days,23.4
11401,2015-04-28,2015-05-02,2015,Tuesday,4 days,20.55
11402,2015-04-21,2015-04-24,2015,Tuesday,3 days,17.02
11403,2015-02-11,2015-02-11,2015,Wednesday,0 days,23.39
11404,2015-04-02,2015-04-05,2015,Thursday,3 days,23.39
11405,2015-05-01,2015-05-04,2015,Friday,3 days,23.38
11406,2015-08-20,2015-08-22,2015,Thursday,2 days,23.38
11407,2014-08-14,2014-08-18,2014,Thursday,4 days,23.38
11408,2014-10-04,2014-10-09,2014,Saturday,5 days,5.2
11409,2012-07-30,2012-08-02,2012,Monday,3 days,22.47
11410,2015-10-07,2015-10-11,2015,Wednesday,4 days,22.466
11411,2012-10-21,2012-10-28,2012,Sunday,7 days,22.46
11412,2015-05-31,2015-06-05,2015,Sunday,5 days,22.46
11413,2012-08-20,2012-08-25,2012,Monday,5 days,22.46
11414,2013-05-16,2013-05-18,2013,Thursday,2 days,22.46
11415,2015-09-29,2015-10-02,2015,Tuesday,3 days,22.455
11416,2015-04-29,2015-05-03,2015,Wednesday,4 days,22.455
11417,2012-10-31,2012-11-05,2012,Wednesday,5 days,22.45
11418,2014-12-02,2014-12-05,2014,Tuesday,3 days,22.45
11419,2015-09-29,2015-10-05,2015,Tuesday,6 days,22.447
11420,2015-12-26,2015-12-28,2015,Saturday,2 days,22.44
11421,2014-12-19,2014-12-24,2014,Friday,5 days,22.44
11422,2015-01-14,2015-01-16,2015,Wednesday,2 days,22.44
11423,2014-10-04,2014-10-09,2014,Saturday,5 days,4.74
11424,2013-08-09,2013-08-15,2013,Friday,6 days,22.43
11425,2015-11-27,2015-12-02,2015,Friday,5 days,3.35
11426,2014-12-09,2014-12-11,2014,Tuesday,2 days,22.43
11427,2015-11-18,2015-11-21,2015,Wednesday,3 days,22.42
11428,2015-10-20,2015-10-24,2015,Tuesday,4 days,22.42
11429,2012-10-06,2012-10-09,2012,Saturday,3 days,22.419
11430,2014-08-02,2014-08-04,2014,Saturday,2 days,22.414
11431,2015-09-09,2015-09-12,2015,Wednesday,3 days,22.413
11432,2015-12-19,2015-12-24,2015,Saturday,5 days,22.41
11433,2013-08-23,2013-08-27,2013,Friday,4 days,22.41
11434,2015-08-14,2015-08-19,2015,Friday,5 days,2.8
11435,2013-09-21,2013-09-24,2013,Saturday,3 days,22.407
11436,2012-02-24,2012-02-28,2012,Friday,4 days,22.404
11437,2012-05-23,2012-05-27,2012,Wednesday,4 days,25.62
11438,2015-10-07,2015-10-08,2015,Wednesday,1 days,25.62
11439,2014-08-29,2014-09-03,2014,Friday,5 days,25.611
11440,2012-06-08,2012-06-12,2012,Friday,4 days,25.61
11441,2014-10-11,2014-10-13,2014,Saturday,2 days,5.94
11442,2014-12-11,2014-12-15,2014,Thursday,4 days,25.61
11443,2014-11-05,2014-11-11,2014,Wednesday,6 days,25.606
11444,2014-01-30,2014-02-04,2014,Thursday,5 days,25.606
11445,2015-12-25,2015-12-29,2015,Friday,4 days,25.6
11446,2014-02-15,2014-02-19,2014,Saturday,4 days,25.6
11447,2012-10-13,2012-10-17,2012,Saturday,4 days,25.6
11448,2013-09-01,2013-09-05,2013,Sunday,4 days,25.6
11449,2014-01-31,2014-02-04,2014,Friday,4 days,25.6
11450,2013-07-02,2013-07-06,2013,Tuesday,4 days,25.594
11451,2012-12-02,2012-12-04,2012,Sunday,2 days,25.59
11452,2013-05-15,2013-05-19,2013,Wednesday,4 days,25.59
11453,2014-08-28,2014-09-03,2014,Thursday,6 days,25.589
11454,2015-07-04,2015-07-06,2015,Saturday,2 days,25.581
11455,2015-11-27,2015-12-01,2015,Friday,4 days,4.12
11456,2014-08-15,2014-08-19,2014,Friday,4 days,25.58
11457,2012-03-23,2012-03-25,2012,Friday,2 days,25.58
11458,2015-08-28,2015-08-30,2015,Friday,2 days,25.58
11459,2015-11-14,2015-11-18,2015,Saturday,4 days,25.57
11460,2015-08-12,2015-08-17,2015,Wednesday,5 days,25.57
11461,2015-06-11,2015-06-16,2015,Thursday,5 days,25.562
11462,2012-07-12,2012-07-14,2012,Thursday,2 days,25.56
11463,2014-03-20,2014-03-25,2014,Thursday,5 days,1.45
11464,2015-07-10,2015-07-14,2015,Friday,4 days,25.557
11465,2014-10-14,2014-10-19,2014,Tuesday,5 days,24.51
11466,2015-12-27,2015-12-31,2015,Sunday,4 days,24.51
11467,2012-03-06,2012-03-11,2012,Tuesday,5 days,10.65
11468,2015-05-29,2015-06-02,2015,Friday,4 days,24.5
11469,2013-11-06,2013-11-10,2013,Wednesday,4 days,24.5
11470,2013-03-01,2013-03-04,2013,Friday,3 days,10.3
11471,2014-10-17,2014-10-20,2014,Friday,3 days,24.49
11472,2015-01-03,2015-01-09,2015,Saturday,6 days,24.49
11473,2015-06-13,2015-06-16,2015,Saturday,3 days,24.486
11474,2015-11-18,2015-11-20,2015,Wednesday,2 days,24.48
11475,2015-09-12,2015-09-17,2015,Saturday,5 days,24.48
11476,2012-08-20,2012-08-20,2012,Monday,0 days,24.47
11477,2015-11-12,2015-11-17,2015,Thursday,5 days,24.46
11478,2012-09-12,2012-09-17,2012,Wednesday,5 days,24.46
11479,2014-04-20,2014-04-24,2014,Sunday,4 days,24.46
11480,2014-11-23,2014-11-23,2014,Sunday,0 days,24.45
11481,2015-10-14,2015-10-20,2015,Wednesday,6 days,24.45
11482,2015-09-24,2015-09-28,2015,Thursday,4 days,24.45
11483,2014-06-28,2014-06-30,2014,Saturday,2 days,24.45
11484,2012-09-25,2012-09-29,2012,Tuesday,4 days,1.99
11485,2013-12-31,2014-01-01,2013,Tuesday,1 days,24.448
11486,2015-09-27,2015-10-02,2015,Sunday,5 days,24.448
11487,2015-12-18,2015-12-20,2015,Friday,2 days,24.441
11488,2012-06-02,2012-06-03,2012,Saturday,1 days,24.44
11489,2015-11-11,2015-11-14,2015,Wednesday,3 days,24.44
11490,2013-05-11,2013-05-16,2013,Saturday,5 days,24.44
11491,2014-11-12,2014-11-16,2014,Wednesday,4 days,24.44
11492,2015-11-27,2015-11-30,2015,Friday,3 days,24.438
11493,2013-11-16,2013-11-21,2013,Saturday,5 days,23.38
11494,2015-12-12,2015-12-16,2015,Saturday,4 days,23.38
11495,2013-11-21,2013-11-23,2013,Thursday,2 days,23.38
11496,2015-11-20,2015-11-24,2015,Friday,4 days,23.38
11497,2013-04-12,2013-04-17,2013,Friday,5 days,23.376
11498,2014-02-22,2014-02-28,2014,Saturday,6 days,23.37
11499,2015-01-21,2015-01-24,2015,Wednesday,3 days,16.05
11500,2014-09-20,2014-09-24,2014,Saturday,4 days,23.37
11501,2014-12-09,2014-12-13,2014,Tuesday,4 days,23.37
11502,2013-02-23,2013-03-01,2013,Saturday,6 days,23.37
11503,2015-03-06,2015-03-06,2015,Friday,0 days,23.37
11504,2014-08-09,2014-08-14,2014,Saturday,5 days,23.36
11505,2015-02-19,2015-02-22,2015,Thursday,3 days,10.86
11506,2015-04-21,2015-04-24,2015,Tuesday,3 days,6.03
11507,2015-11-21,2015-11-23,2015,Saturday,2 days,23.35
11508,2013-12-12,2013-12-16,2013,Thursday,4 days,23.35
11509,2014-10-25,2014-10-27,2014,Saturday,2 days,23.34
11510,2014-08-14,2014-08-18,2014,Thursday,4 days,23.336
11511,2015-11-08,2015-11-13,2015,Sunday,5 days,23.333
11512,2013-05-15,2013-05-17,2013,Wednesday,2 days,23.323
11513,2012-04-03,2012-04-07,2012,Tuesday,4 days,23.321
11514,2015-01-15,2015-01-17,2015,Thursday,2 days,23.32
11515,2015-04-21,2015-04-24,2015,Tuesday,3 days,5.87
11516,2015-04-21,2015-04-24,2015,Tuesday,3 days,4.73
11517,2014-04-25,2014-05-02,2014,Friday,7 days,23.32
11518,2015-09-23,2015-09-29,2015,Wednesday,6 days,23.31
11519,2013-07-04,2013-07-09,2013,Thursday,5 days,23.31
11520,2014-05-29,2014-06-03,2014,Thursday,5 days,23.31
11521,2015-02-14,2015-02-16,2015,Saturday,2 days,22.4
11522,2014-12-07,2014-12-10,2014,Sunday,3 days,22.4
11523,2013-03-19,2013-03-24,2013,Tuesday,5 days,2.05
11524,2012-06-02,2012-06-07,2012,Saturday,5 days,22.4
11525,2014-12-20,2014-12-26,2014,Saturday,6 days,22.4
11526,2015-12-12,2015-12-17,2015,Saturday,5 days,22.4
11527,2014-07-09,2014-07-11,2014,Wednesday,2 days,22.4
11528,2014-06-26,2014-07-01,2014,Thursday,5 days,22.399
11529,2015-04-23,2015-04-27,2015,Thursday,4 days,22.395
11530,2013-12-23,2013-12-29,2013,Monday,6 days,22.392
11531,2013-11-19,2013-11-24,2013,Tuesday,5 days,22.39
11532,2013-07-24,2013-07-26,2013,Wednesday,2 days,22.39
11533,2012-10-24,2012-10-30,2012,Wednesday,6 days,22.39
11534,2015-04-17,2015-04-23,2015,Friday,6 days,22.39
11535,2014-09-19,2014-09-24,2014,Friday,5 days,22.389
11536,2015-04-02,2015-04-07,2015,Thursday,5 days,22.384
11537,2015-01-27,2015-02-03,2015,Tuesday,7 days,22.38
11538,2015-11-06,2015-11-12,2015,Friday,6 days,22.38
11539,2013-12-11,2013-12-15,2013,Wednesday,4 days,22.38
11540,2015-06-05,2015-06-09,2015,Friday,4 days,2.03
11541,2012-08-01,2012-08-02,2012,Wednesday,1 days,22.38
11542,2014-04-17,2014-04-21,2014,Thursday,4 days,22.371
11543,2014-11-01,2014-11-03,2014,Saturday,2 days,22.37
11544,2015-03-20,2015-03-21,2015,Friday,1 days,22.37
11545,2014-06-24,2014-06-29,2014,Tuesday,5 days,22.37
11546,2015-06-12,2015-06-12,2015,Friday,0 days,22.37
11547,2014-08-15,2014-08-19,2014,Friday,4 days,22.36
11548,2012-11-17,2012-11-23,2012,Saturday,6 days,22.36
11549,2015-11-12,2015-11-17,2015,Thursday,5 days,25.555
11550,2015-06-01,2015-06-08,2015,Monday,7 days,25.55
11551,2015-12-27,2015-12-31,2015,Sunday,4 days,25.55
11552,2014-07-03,2014-07-05,2014,Thursday,2 days,25.55
11553,2012-08-02,2012-08-06,2012,Thursday,4 days,25.55
11554,2014-10-11,2014-10-13,2014,Saturday,2 days,1.44
11555,2012-03-27,2012-03-31,2012,Tuesday,4 days,25.547
11556,2014-06-13,2014-06-15,2014,Friday,2 days,25.54
11557,2014-02-06,2014-02-10,2014,Thursday,4 days,25.54
11558,2015-12-11,2015-12-16,2015,Friday,5 days,25.54
11559,2014-09-04,2014-09-10,2014,Thursday,6 days,25.53
11560,2015-05-08,2015-05-12,2015,Friday,4 days,25.527
11561,2014-04-08,2014-04-14,2014,Tuesday,6 days,25.525
11562,2014-12-23,2014-12-26,2014,Tuesday,3 days,25.52
11563,2013-05-15,2013-05-21,2013,Wednesday,6 days,25.52
11564,2014-07-22,2014-07-24,2014,Tuesday,2 days,1.04
11565,2012-05-31,2012-06-05,2012,Thursday,5 days,14.33
11566,2015-11-14,2015-11-17,2015,Saturday,3 days,25.51
11567,2015-08-02,2015-08-08,2015,Sunday,6 days,25.51
11568,2014-01-15,2014-01-20,2014,Wednesday,5 days,25.5
11569,2012-09-21,2012-09-28,2012,Friday,7 days,25.5
11570,2013-08-06,2013-08-10,2013,Tuesday,4 days,25.49
11571,2015-12-09,2015-12-13,2015,Wednesday,4 days,25.49
11572,2012-12-20,2012-12-27,2012,Thursday,7 days,25.49
11573,2014-09-17,2014-09-19,2014,Wednesday,2 days,13.89
11574,2013-05-21,2013-05-26,2013,Tuesday,5 days,25.49
11575,2014-09-27,2014-10-02,2014,Saturday,5 days,25.49
11576,2014-12-28,2015-01-02,2014,Sunday,5 days,25.49
11577,2015-06-02,2015-06-06,2015,Tuesday,4 days,24.43
11578,2012-10-16,2012-10-19,2012,Tuesday,3 days,24.43
11579,2014-06-14,2014-06-21,2014,Saturday,7 days,24.43
11580,2012-05-01,2012-05-06,2012,Tuesday,5 days,24.43
11581,2014-09-27,2014-09-28,2014,Saturday,1 days,24.42
11582,2012-02-29,2012-02-29,2012,Wednesday,0 days,24.42
11583,2012-10-09,2012-10-14,2012,Tuesday,5 days,1.66
11584,2012-09-25,2012-09-29,2012,Tuesday,4 days,1.55
11585,2013-10-29,2013-11-03,2013,Tuesday,5 days,24.4
11586,2012-03-06,2012-03-11,2012,Tuesday,5 days,1.52
11587,2014-09-03,2014-09-08,2014,Wednesday,5 days,24.4
11588,2015-01-02,2015-01-08,2015,Friday,6 days,24.396
11589,2013-11-09,2013-11-14,2013,Saturday,5 days,24.391
11590,2015-03-11,2015-03-17,2015,Wednesday,6 days,24.39
11591,2012-09-25,2012-09-29,2012,Tuesday,4 days,1.45
11592,2014-05-01,2014-05-06,2014,Thursday,5 days,24.39
11593,2013-04-20,2013-04-20,2013,Saturday,0 days,24.386
11594,2012-10-09,2012-10-14,2012,Tuesday,5 days,1.04
11595,2013-07-20,2013-07-26,2013,Saturday,6 days,24.38
11596,2012-11-21,2012-11-21,2012,Wednesday,0 days,24.38
11597,2015-10-14,2015-10-16,2015,Wednesday,2 days,137.82
11598,2012-08-19,2012-08-24,2012,Sunday,5 days,37.14
11599,2014-09-18,2014-09-25,2014,Thursday,7 days,24.37
11600,2014-08-23,2014-08-29,2014,Saturday,6 days,10.12
11601,2015-08-07,2015-08-11,2015,Friday,4 days,24.37
11602,2014-11-26,2014-12-02,2014,Wednesday,6 days,24.37
11603,2014-10-23,2014-10-27,2014,Thursday,4 days,24.367
11604,2013-07-24,2013-07-30,2013,Wednesday,6 days,24.366
11605,2013-07-31,2013-08-04,2013,Wednesday,4 days,23.305
11606,2015-10-27,2015-10-29,2015,Tuesday,2 days,23.3
11607,2013-11-22,2013-11-29,2013,Friday,7 days,23.3
11608,2015-06-26,2015-07-02,2015,Friday,6 days,23.3
11609,2015-12-26,2015-12-31,2015,Saturday,5 days,4.18
11610,2015-12-25,2015-12-29,2015,Friday,4 days,23.29
11611,2012-12-14,2012-12-19,2012,Friday,5 days,23.29
11612,2012-11-10,2012-11-15,2012,Saturday,5 days,23.289
11613,2014-10-26,2014-11-02,2014,Sunday,7 days,23.288
11614,2015-04-28,2015-05-02,2015,Tuesday,4 days,3.88
11615,2015-12-12,2015-12-16,2015,Saturday,4 days,23.28
11616,2012-10-06,2012-10-09,2012,Saturday,3 days,23.28
11617,2015-10-25,2015-10-30,2015,Sunday,5 days,23.28
11618,2015-01-22,2015-01-27,2015,Thursday,5 days,23.28
11619,2015-09-27,2015-10-02,2015,Sunday,5 days,23.271
11620,2013-12-14,2013-12-16,2013,Saturday,2 days,23.27
11621,2012-08-23,2012-08-27,2012,Thursday,4 days,23.27
11622,2015-11-07,2015-11-10,2015,Saturday,3 days,23.27
11623,2015-06-02,2015-06-06,2015,Tuesday,4 days,3.71
11624,2013-06-20,2013-06-25,2013,Thursday,5 days,23.27
11625,2013-08-02,2013-08-08,2013,Friday,6 days,23.27
11626,2015-02-28,2015-03-06,2015,Saturday,6 days,23.27
11627,2015-12-12,2015-12-14,2015,Saturday,2 days,23.267
11628,2015-10-07,2015-10-11,2015,Wednesday,4 days,23.264
11629,2015-11-22,2015-11-29,2015,Sunday,7 days,23.264
11630,2014-04-22,2014-04-27,2014,Tuesday,5 days,23.26
11631,2015-05-02,2015-05-06,2015,Saturday,4 days,23.26
11632,2012-08-17,2012-08-21,2012,Friday,4 days,23.26
11633,2013-01-12,2013-01-15,2013,Saturday,3 days,22.36
11634,2012-09-02,2012-09-06,2012,Sunday,4 days,22.36
11635,2012-11-06,2012-11-07,2012,Tuesday,1 days,22.36
11636,2013-08-13,2013-08-17,2013,Tuesday,4 days,22.35
11637,2015-07-04,2015-07-08,2015,Saturday,4 days,22.35
11638,2012-04-21,2012-04-22,2012,Saturday,1 days,22.35
11639,2014-12-30,2015-01-01,2014,Tuesday,2 days,22.35
11640,2015-04-15,2015-04-20,2015,Wednesday,5 days,22.35
11641,2015-11-24,2015-11-26,2015,Tuesday,2 days,1.97
11642,2015-06-17,2015-06-21,2015,Wednesday,4 days,22.35
11643,2014-10-15,2014-10-20,2014,Wednesday,5 days,22.345
11644,2012-09-26,2012-09-30,2012,Wednesday,4 days,22.341
11645,2015-11-04,2015-11-06,2015,Wednesday,2 days,22.34
11646,2014-10-10,2014-10-14,2014,Friday,4 days,22.34
11647,2015-03-05,2015-03-10,2015,Thursday,5 days,22.333
11648,2015-11-20,2015-11-20,2015,Friday,0 days,22.33
11649,2012-12-25,2012-12-30,2012,Tuesday,5 days,22.33
11650,2013-12-18,2013-12-18,2013,Wednesday,0 days,22.33
11651,2014-09-02,2014-09-08,2014,Tuesday,6 days,22.33
11652,2013-08-03,2013-08-07,2013,Saturday,4 days,22.33
11653,2014-02-06,2014-02-06,2014,Thursday,0 days,22.33
11654,2014-09-24,2014-09-29,2014,Wednesday,5 days,22.33
11655,2012-12-18,2012-12-22,2012,Tuesday,4 days,22.329
11656,2012-01-31,2012-02-04,2012,Tuesday,4 days,22.32
11657,2012-11-29,2012-12-05,2012,Thursday,6 days,22.318
11658,2015-07-27,2015-08-01,2015,Monday,5 days,22.312
11659,2015-08-14,2015-08-19,2015,Friday,5 days,1.92
11660,2015-10-09,2015-10-11,2015,Friday,2 days,22.3
11661,2015-03-12,2015-03-14,2015,Thursday,2 days,25.488
11662,2014-01-24,2014-01-27,2014,Friday,3 days,25.48
11663,2012-12-16,2012-12-19,2012,Sunday,3 days,25.48
11664,2015-10-06,2015-10-08,2015,Tuesday,2 days,25.474
11665,2012-06-10,2012-06-14,2012,Sunday,4 days,25.47
11666,2015-12-17,2015-12-21,2015,Thursday,4 days,25.47
11667,2014-07-16,2014-07-20,2014,Wednesday,4 days,25.47
11668,2012-10-05,2012-10-10,2012,Friday,5 days,25.47
11669,2014-06-22,2014-06-26,2014,Sunday,4 days,25.47
11670,2015-12-17,2015-12-20,2015,Thursday,3 days,25.47
11671,2012-06-26,2012-06-26,2012,Tuesday,0 days,25.462
11672,2012-11-27,2012-12-01,2012,Tuesday,4 days,25.46
11673,2013-04-27,2013-05-04,2013,Saturday,7 days,25.46
11674,2015-02-28,2015-03-05,2015,Saturday,5 days,4.67
11675,2012-08-22,2012-08-27,2012,Wednesday,5 days,2.03
11676,2014-03-06,2014-03-10,2014,Thursday,4 days,25.449
11677,2015-12-04,2015-12-06,2015,Friday,2 days,25.44
11678,2014-12-13,2014-12-17,2014,Saturday,4 days,25.44
11679,2015-03-15,2015-03-21,2015,Sunday,6 days,25.44
11680,2015-08-13,2015-08-18,2015,Thursday,5 days,25.43
11681,2015-11-04,2015-11-08,2015,Wednesday,4 days,25.43
11682,2015-02-11,2015-02-13,2015,Wednesday,2 days,25.43
11683,2015-02-28,2015-03-05,2015,Saturday,5 days,1.62
11684,2014-12-09,2014-12-11,2014,Tuesday,2 days,25.413
11685,2013-05-11,2013-05-15,2013,Saturday,4 days,25.41
11686,2015-04-16,2015-04-18,2015,Thursday,2 days,25.41
11687,2015-02-06,2015-02-10,2015,Friday,4 days,25.4
11688,2015-02-28,2015-03-05,2015,Saturday,5 days,1.38
11689,2015-09-03,2015-09-06,2015,Thursday,3 days,24.36
11690,2014-08-23,2014-08-29,2014,Saturday,6 days,7.66
11691,2015-07-29,2015-07-29,2015,Wednesday,0 days,24.35
11692,2012-12-03,2012-12-08,2012,Monday,5 days,24.34
11693,2014-06-13,2014-06-18,2014,Friday,5 days,1.57
11694,2014-08-23,2014-08-29,2014,Saturday,6 days,1.24
11695,2013-05-25,2013-05-28,2013,Saturday,3 days,70.67
11696,2014-11-18,2014-11-22,2014,Tuesday,4 days,24.334
11697,2015-04-08,2015-04-10,2015,Wednesday,2 days,24.33
11698,2012-11-17,2012-11-23,2012,Saturday,6 days,24.33
11699,2012-08-21,2012-08-25,2012,Tuesday,4 days,24.324
11700,2013-06-28,2013-07-02,2013,Friday,4 days,52.96
11701,2014-06-15,2014-06-22,2014,Sunday,7 days,24.32
11702,2015-08-22,2015-08-26,2015,Saturday,4 days,24.32
11703,2012-08-21,2012-08-28,2012,Tuesday,7 days,24.31
11704,2015-06-30,2015-07-03,2015,Tuesday,3 days,24.31
11705,2015-09-15,2015-09-20,2015,Tuesday,5 days,41.84
11706,2014-02-06,2014-02-07,2014,Thursday,1 days,24.3
11707,2015-10-07,2015-10-09,2015,Wednesday,2 days,24.3
11708,2013-12-13,2013-12-15,2013,Friday,2 days,24.3
11709,2015-10-14,2015-10-19,2015,Wednesday,5 days,24.3
11710,2014-07-05,2014-07-11,2014,Saturday,6 days,24.3
11711,2013-08-02,2013-08-04,2013,Friday,2 days,24.3
11712,2014-05-23,2014-05-26,2014,Friday,3 days,24.3
11713,2015-11-01,2015-11-06,2015,Sunday,5 days,35.39
11714,2014-09-04,2014-09-07,2014,Thursday,3 days,23.74
11715,2014-11-29,2014-12-01,2014,Saturday,2 days,24.29
11716,2015-12-08,2015-12-13,2015,Tuesday,5 days,23.258
11717,2014-07-08,2014-07-14,2014,Tuesday,6 days,23.25
11718,2014-04-12,2014-04-12,2014,Saturday,0 days,23.25
11719,2014-01-07,2014-01-12,2014,Tuesday,5 days,23.25
11720,2015-09-12,2015-09-12,2015,Saturday,0 days,23.24
11721,2015-03-12,2015-03-19,2015,Thursday,7 days,23.237
11722,2015-08-12,2015-08-14,2015,Wednesday,2 days,23.23
11723,2014-05-10,2014-05-14,2014,Saturday,4 days,3.18
11724,2015-12-24,2015-12-28,2015,Thursday,4 days,23.23
11725,2015-09-18,2015-09-23,2015,Friday,5 days,23.22
11726,2014-06-17,2014-06-19,2014,Tuesday,2 days,23.22
11727,2015-02-19,2015-02-22,2015,Thursday,3 days,2.16
11728,2015-09-05,2015-09-09,2015,Saturday,4 days,1.98
11729,2012-06-12,2012-06-16,2012,Tuesday,4 days,23.21
11730,2015-04-02,2015-04-07,2015,Thursday,5 days,23.21
11731,2012-09-11,2012-09-14,2012,Tuesday,3 days,23.21
11732,2014-09-02,2014-09-05,2014,Tuesday,3 days,1.9
11733,2014-03-29,2014-04-01,2014,Saturday,3 days,23.21
