PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,ORDER_PRIORITY,BEST_SELLING,QUANTITY,SHIP_MODE
OFF-PA-3115,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â€� x 11â€�",Office Supplies,Paper,Medium,18,2,Standard Class
FUR-CH-4628,"Hon Bag Chairs, Red",Furniture,Chairs,High,43,2,First Class
TEC-PH-3802,"Cisco Signal Booster, VoIP",Technology,Phones,High,82,3,Standard Class
OFF-AP-3583,"Breville Toaster, Red",Office Supplies,Appliances,Medium,41,4,First Class
TEC-CO-4786,"HP Personal Copier, High-Speed",Technology,Copiers,Medium,44,4,Standard Class
FUR-CH-4697,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs,Medium,65,3,Standard Class
FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,Medium,106,2,Standard Class
TEC-CO-4777,"HP Ink, Color",Technology,Copiers,Medium,53,3,Second Class
TEC-AC-4166,"Enermax Memory Card, USB",Technology,Accessories,Critical,88,3,Second Class
TEC-AC-5887,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories,High,79,4,Standard Class
FUR-CH-5367,"Novimex Bag Chairs, Black",Furniture,Chairs,High,74,7,Standard Class
TEC-AC-5897,"SanDisk Router, USB",Technology,Accessories,Medium,54,2,Standard Class
OFF-AP-3582,"Breville Toaster, Black",Office Supplies,Appliances,Medium,23,5,Second Class
TEC-CO-4769,"HP Fax and Copier, Color",Technology,Copiers,Medium,42,2,Standard Class
OFF-BI-4348,GBC Instant Report Kit,Office Supplies,Binders,Medium,34,1,Second Class
OFF-AR-3530,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,Medium,18,6,Standard Class
OFF-AR-6107,"Stanley Canvas, Fluorescent",Office Supplies,Art,Low,66,6,Standard Class
TEC-AC-5205,"Memorex Memory Card, Programmable",Technology,Accessories,High,46,2,Standard Class
FUR-CH-5794,"SAFCO Rocking Chair, Black",Furniture,Chairs,Medium,71,3,Standard Class
FUR-CH-4427,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,High,31,2,First Class
TEC-MA-4203,"Epson Phone, White",Technology,Machines,Medium,26,7,Standard Class
OFF-ST-6262,"Tenex Lockers, Industrial",Office Supplies,Storage,Medium,67,2,Standard Class
FUR-TA-3354,"Barricks Training Table, Rectangular",Furniture,Tables,High,23,1,Standard Class
FUR-FU-3957,"Deflect-O Stacking Tray, Erganomic",Furniture,Furnishings,Medium,58,5,First Class
OFF-ST-6248,"Tenex File Cart, Single Width",Office Supplies,Storage,Medium,138,3,Standard Class
FUR-CH-4683,"Hon Rocking Chair, Red",Furniture,Chairs,Medium,66,5,Standard Class
FUR-CH-4699,"Hon Steel Folding Chair, Red",Furniture,Chairs,Medium,42,2,Same Day
TEC-PH-5261,"Motorola Office Telephone, VoIP",Technology,Phones,High,34,2,Standard Class
OFF-AP-4491,"Hamilton Beach Blender, Silver",Office Supplies,Appliances,High,18,4,Second Class
TEC-CO-3594,"Brother Fax and Copier, Laser",Technology,Copiers,Medium,37,3,Standard Class
FUR-BO-5761,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,High,81,1,Standard Class
FUR-TA-3336,"Barricks Coffee Table, Adjustable Height",Furniture,Tables,Medium,31,4,Standard Class
OFF-ST-6048,"Smead Lockers, Single Width",Office Supplies,Storage,Medium,93,6,Standard Class
FUR-CH-4631,"Hon Chairmat, Black",Furniture,Chairs,Critical,36,7,Same Day
TEC-CO-3596,"Brother Fax Machine, Digital",Technology,Copiers,Medium,65,2,Standard Class
FUR-FU-3953,"Deflect-O Photo Frame, Erganomic",Furniture,Furnishings,Critical,13,3,Same Day
OFF-AP-3179,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,High,16,5,First Class
FUR-CH-4415,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Medium,14,2,Second Class
FUR-BO-5952,"Sauder Corner Shelving, Metal",Furniture,Bookcases,Low,52,2,Standard Class
OFF-EN-3077,Airmail Envelopes,Office Supplies,Envelopes,Medium,14,2,Standard Class
FUR-FU-6256,"Tenex Frame, Erganomic",Furniture,Furnishings,Medium,40,3,Standard Class
FUR-BO-3906,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,High,91,3,Second Class
OFF-BI-3186,"Avery 3-Hole Punch, Clear",Office Supplies,Binders,High,74,4,Second Class
FUR-FU-5165,Magnifier Swing Arm Lamp,Furniture,Furnishings,Medium,4,2,Standard Class
FUR-CH-5433,"Office Star Bag Chairs, Adjustable",Furniture,Chairs,Medium,33,4,Second Class
OFF-ST-6281,"Tenex Trays, Blue",Office Supplies,Storage,Medium,64,7,Second Class
OFF-AR-6125,"Stanley Sketch Pad, Blue",Office Supplies,Art,Medium,46,7,Standard Class
TEC-CO-6008,"Sharp Personal Copier, Laser",Technology,Copiers,Medium,53,2,Second Class
OFF-ST-6262,"Tenex Lockers, Industrial",Office Supplies,Storage,Medium,67,2,Standard Class
OFF-PA-5876,"SanDisk Message Books, 8.5 x 11",Office Supplies,Paper,Critical,34,3,First Class
OFF-BI-4367,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,Medium,29,5,Standard Class
FUR-BO-5799,"Safco Stackable Bookrack, Traditional",Furniture,Bookcases,Medium,34,2,Second Class
OFF-BI-2902,"Acco Binding Machine, Recycled",Office Supplies,Binders,Medium,53,6,Standard Class
OFF-ST-4056,"Eldon File Cart, Industrial",Office Supplies,Storage,High,87,2,Second Class
TEC-CO-5996,"Sharp Fax and Copier, Laser",Technology,Copiers,Medium,44,2,Standard Class
OFF-EN-3099,"Ames Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,Medium,31,4,Standard Class
OFF-ST-6272,"Tenex Shelving, Blue",Office Supplies,Storage,Medium,65,4,Standard Class
TEC-PH-3818,"Cisco Speaker Phone, with Caller ID",Technology,Phones,Medium,63,1,First Class
TEC-CO-3601,"Brother Ink, High-Speed",Technology,Copiers,High,39,2,Standard Class
FUR-FU-4036,"Eldon Clock, Durable",Furniture,Furnishings,Medium,29,4,First Class
FUR-BO-3894,"Dania Corner Shelving, Mobile",Furniture,Bookcases,High,41,1,Standard Class
OFF-ST-6251,"Tenex Folders, Single Width",Office Supplies,Storage,High,70,7,First Class
TEC-MA-6145,"StarTech Phone, White",Technology,Machines,High,34,2,Second Class
OFF-FA-6129,Staples,Office Supplies,Fasteners,Critical,399,2,First Class
OFF-ST-4057,"Eldon File Cart, Single Width",Office Supplies,Storage,Medium,261,4,Standard Class
OFF-ST-6273,"Tenex Shelving, Industrial",Office Supplies,Storage,Medium,93,8,Standard Class
OFF-SU-4996,"Kleencut Trimmer, Steel",Office Supplies,Supplies,Medium,65,10,Standard Class
FUR-BO-4864,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases,Medium,68,4,Second Class
OFF-SU-4117,"Elite Box Cutter, High Speed",Office Supplies,Supplies,Medium,37,4,Second Class
OFF-BI-4816,"Ibico Binding Machine, Durable",Office Supplies,Binders,Low,64,2,Standard Class
OFF-AR-3528,"Boston Canvas, Water Color",Office Supplies,Art,High,59,3,Standard Class
FUR-CH-5436,"Office Star Bag Chairs, Set of Two",Furniture,Chairs,Medium,83,2,Same Day
OFF-ST-4078,"Eldon Lockers, Blue",Office Supplies,Storage,Medium,97,2,Standard Class
FUR-TA-4643,"Hon Computer Table, Fully Assembled",Furniture,Tables,Medium,25,3,Standard Class
FUR-BO-5951,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,Medium,100,1,Standard Class
OFF-AP-4723,"Hoover Coffee Grinder, Red",Office Supplies,Appliances,Medium,34,7,Standard Class
FUR-BO-3907,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,High,58,5,Second Class
OFF-AR-3554,"Boston Sketch Pad, Fluorescent",Office Supplies,Art,Medium,56,6,Second Class
OFF-AP-3565,"Breville Blender, White",Office Supplies,Appliances,Medium,28,5,Second Class
OFF-EN-4915,"Jiffy Mailers, Security-Tint",Office Supplies,Envelopes,High,36,6,Standard Class
TEC-PH-3797,"Cisco Office Telephone, Full Size",Technology,Phones,Medium,45,5,Second Class
FUR-BO-3886,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,Medium,50,4,Standard Class
FUR-BO-4854,"Ikea Corner Shelving, Pine",Furniture,Bookcases,Medium,24,2,Second Class
OFF-ST-4057,"Eldon File Cart, Single Width",Office Supplies,Storage,Medium,261,4,Standard Class
TEC-MA-5495,"Okidata Calculator, White",Technology,Machines,Medium,19,5,Standard Class
OFF-PA-4463,"Green Bar Cards & Envelopes, Premium",Office Supplies,Paper,Medium,52,1,Standard Class
OFF-PA-6552,Xerox 1993,Office Supplies,Paper,Medium,4,3,Second Class
TEC-MA-5011,"Konica Phone, Red",Technology,Machines,Medium,30,5,Standard Class
OFF-PA-4144,"Enermax Cards & Envelopes, Multicolor",Office Supplies,Paper,Medium,31,6,Standard Class
FUR-FU-3025,"Advantus Clock, Durable",Furniture,Furnishings,High,44,4,Standard Class
OFF-BI-6383,"Wilson Jones Binding Machine, Durable",Office Supplies,Binders,High,54,3,First Class
TEC-MA-6138,"StarTech Card Printer, White",Technology,Machines,Medium,67,8,Standard Class
OFF-ST-5693,"Rogers File Cart, Single Width",Office Supplies,Storage,High,177,2,Standard Class
TEC-AC-5218,"Memorex Mouse, Programmable",Technology,Accessories,Medium,15,4,First Class
FUR-CH-4656,"Hon Executive Leather Armchair, Red",Furniture,Chairs,Medium,54,1,Standard Class
OFF-PA-6535,Xerox 1978,Office Supplies,Paper,Medium,7,5,Standard Class
TEC-PH-6364,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,High,7,4,Second Class
OFF-ST-4269,"Fellowes Lockers, Wire Frame",Office Supplies,Storage,Medium,75,4,Standard Class
OFF-AP-4494,"Hamilton Beach Coffee Grinder, Red",Office Supplies,Appliances,Medium,48,7,Standard Class
TEC-PH-5252,"Motorola Headset, Full Size",Technology,Phones,High,58,3,Standard Class
FUR-FU-4113,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,Medium,11,4,Standard Class
TEC-MA-5567,"Panasonic Phone, Durable",Technology,Machines,Medium,19,3,Standard Class
OFF-ST-6250,"Tenex Folders, Industrial",Office Supplies,Storage,Critical,34,4,Second Class
TEC-AC-5140,Logitech Wireless Gaming Headset G930,Technology,Accessories,Medium,18,7,Standard Class
OFF-BI-4804,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders,Medium,52,5,First Class
OFF-FA-6184,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,High,102,8,First Class
OFF-SU-4320,"Fiskars Shears, High Speed",Office Supplies,Supplies,Critical,45,2,First Class
OFF-EN-3662,"Cameo Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,Medium,49,7,Standard Class
FUR-BO-5779,"Safco Floating Shelf Set, Pine",Furniture,Bookcases,Medium,49,7,Standard Class
TEC-PH-3825,ClearOne Communications CHAT 70 OCÂ Speaker Phone,Technology,Phones,Medium,7,4,Standard Class
OFF-BI-4567,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,High,16,8,First Class
FUR-TA-3355,"Barricks Training Table, with Bottom Storage",Furniture,Tables,Medium,10,2,Standard Class
FUR-CH-4656,"Hon Executive Leather Armchair, Red",Furniture,Chairs,Medium,54,1,Standard Class
OFF-ST-6248,"Tenex File Cart, Single Width",Office Supplies,Storage,Medium,138,5,Standard Class
OFF-AR-3476,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art,Medium,35,3,Second Class
OFF-BI-5643,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,High,16,3,Standard Class
OFF-ST-4259,"Fellowes File Cart, Single Width",Office Supplies,Storage,High,95,2,Standard Class
OFF-AR-5933,"Sanford Sketch Pad, Water Color",Office Supplies,Art,Medium,61,10,Standard Class
OFF-EN-6359,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,Medium,2,2,First Class
OFF-SU-6165,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,Medium,56,6,Second Class
OFF-ST-5691,"Rogers File Cart, Blue",Office Supplies,Storage,Medium,78,5,Standard Class
FUR-CH-4683,"Hon Rocking Chair, Red",Furniture,Chairs,Medium,66,5,Second Class
TEC-PH-5336,"Nokia Audio Dock, Full Size",Technology,Phones,High,55,5,Second Class
FUR-CH-4701,"Hon Swivel Stool, Adjustable",Furniture,Chairs,Medium,50,2,Standard Class
OFF-LA-5389,"Novimex Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,Critical,19,5,First Class
TEC-PH-5254,"Motorola Headset, with Caller ID",Technology,Phones,Critical,56,8,Second Class
FUR-TA-5057,"Lesro Conference Table, Adjustable Height",Furniture,Tables,Medium,20,3,Standard Class
TEC-CO-3596,"Brother Fax Machine, Digital",Technology,Copiers,Medium,65,3,Standard Class
FUR-CH-5438,"Office Star Chairmat, Black",Furniture,Chairs,High,32,3,Second Class
TEC-CO-3684,"Canon Fax and Copier, High-Speed",Technology,Copiers,Medium,45,4,Second Class
OFF-AR-3478,"Binney & Smith Canvas, Water Color",Office Supplies,Art,High,54,3,Same Day
FUR-FU-3035,"Advantus Frame, Erganomic",Furniture,Furnishings,High,42,1,First Class
TEC-PH-3784,"Cisco Audio Dock, Cordless",Technology,Phones,Medium,49,2,First Class
OFF-PA-5852,"SanDisk Computer Printout Paper, Multicolor",Office Supplies,Paper,High,18,7,Standard Class
TEC-AC-3403,"Belkin Router, Erganomic",Technology,Accessories,Medium,92,2,Standard Class
FUR-CH-4655,"Hon Executive Leather Armchair, Black",Furniture,Chairs,High,77,1,Standard Class
OFF-BI-4817,"Ibico Binding Machine, Economy",Office Supplies,Binders,Medium,83,4,First Class
TEC-CO-3686,"Canon Fax Machine, Color",Technology,Copiers,Medium,45,1,Standard Class
TEC-AC-5897,"SanDisk Router, USB",Technology,Accessories,High,54,1,Standard Class
TEC-AC-5889,"SanDisk Numeric Keypad, USB",Technology,Accessories,Medium,45,6,Standard Class
OFF-PA-6601,"Xerox Cards & Envelopes, Multicolor",Office Supplies,Paper,Medium,24,6,Second Class
OFF-AR-5300,Newell 322,Office Supplies,Art,Medium,8,3,Standard Class
TEC-CO-3685,"Canon Fax and Copier, Laser",Technology,Copiers,Medium,55,3,First Class
TEC-PH-3150,"Apple Speaker Phone, Cordless",Technology,Phones,Medium,32,2,Standard Class
FUR-CH-4654,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,Medium,164,2,Standard Class
FUR-CH-5449,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,Medium,82,4,Standard Class
FUR-FU-3933,"Deflect-O Door Stop, Duo Pack",Furniture,Furnishings,Critical,31,3,First Class
TEC-CO-5990,"Sharp Copy Machine, Color",Technology,Copiers,Medium,101,2,Standard Class
OFF-BI-3715,"Cardinal 3-Hole Punch, Recycled",Office Supplies,Binders,Critical,65,7,Second Class
FUR-FU-5728,"Rubbermaid Frame, Duo Pack",Furniture,Furnishings,Low,83,4,Standard Class
TEC-CO-4787,"HP Personal Copier, Laser",Technology,Copiers,Medium,47,4,Standard Class
OFF-PA-4482,"Green Bar Parchment Paper, Multicolor",Office Supplies,Paper,Critical,40,5,First Class
FUR-BO-5747,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,Low,47,1,Standard Class
FUR-FU-4083,"Eldon Photo Frame, Black",Furniture,Furnishings,Critical,17,2,First Class
TEC-PH-3145,"Apple Signal Booster, VoIP",Technology,Phones,Medium,45,3,Standard Class
TEC-MA-5491,Okidata C331dn Printer,Technology,Machines,High,5,2,Standard Class
FUR-BO-5941,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases,Medium,70,2,Standard Class
FUR-FU-6239,"Tenex Clock, Erganomic",Furniture,Furnishings,Medium,37,7,Standard Class
OFF-AR-6126,"Stanley Sketch Pad, Easy-Erase",Office Supplies,Art,High,45,8,Standard Class
OFF-SU-4978,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,Critical,70,5,Second Class
OFF-BI-4338,GBC DocuBind 300 Electric Binding Machine,Office Supplies,Binders,High,21,2,Same Day
FUR-CH-5440,"Office Star Chairmat, Set of Two",Furniture,Chairs,Medium,50,4,Standard Class
FUR-FU-5736,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings,High,43,5,Second Class
OFF-AR-3499,"Binney & Smith Sketch Pad, Blue",Office Supplies,Art,High,101,5,Standard Class
OFF-SU-4305,"Fiskars Box Cutter, Serrated",Office Supplies,Supplies,High,85,9,Second Class
TEC-PH-5353,"Nokia Signal Booster, with Caller ID",Technology,Phones,Medium,65,3,Standard Class
OFF-SU-4321,"Fiskars Shears, Serrated",Office Supplies,Supplies,High,48,3,First Class
OFF-ST-4260,"Fellowes File Cart, Wire Frame",Office Supplies,Storage,Medium,80,6,Standard Class
TEC-PH-5349,"Nokia Office Telephone, with Caller ID",Technology,Phones,High,58,5,Second Class
TEC-MA-4190,"Epson Calculator, Red",Technology,Machines,High,24,2,First Class
FUR-CH-5446,"Office Star Rocking Chair, Adjustable",Furniture,Chairs,High,112,3,Standard Class
TEC-CO-3606,"Brother Personal Copier, High-Speed",Technology,Copiers,Medium,55,4,Standard Class
OFF-EN-4910,"Jiffy Interoffice Envelope, Recycled",Office Supplies,Envelopes,High,53,5,Second Class
TEC-AC-5121,"Logitech Memory Card, Bluetooth",Technology,Accessories,High,57,3,Standard Class
OFF-EN-3654,"Cameo Business Envelopes, Recycled",Office Supplies,Envelopes,High,50,6,First Class
FUR-BO-3896,"Dania Corner Shelving, Traditional",Furniture,Bookcases,Medium,74,2,Standard Class
OFF-AP-4971,"KitchenAid Toaster, White",Office Supplies,Appliances,Medium,29,4,Standard Class
TEC-AC-5116,"Logitech Keyboard, Erganomic",Technology,Accessories,Medium,69,6,Standard Class
FUR-CH-4545,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,High,72,3,Standard Class
OFF-FA-5466,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,High,14,5,Standard Class
TEC-MA-5515,"Okidata Receipt Printer, Red",Technology,Machines,Medium,39,6,Standard Class
TEC-PH-5835,"Samsung Signal Booster, Cordless",Technology,Phones,Medium,57,5,Standard Class
OFF-AP-3858,"Cuisinart Blender, Silver",Office Supplies,Appliances,Medium,29,3,Standard Class
FUR-BO-3902,"Dania Library with Doors, Mobile",Furniture,Bookcases,Medium,50,3,Standard Class
OFF-AR-6108,"Stanley Canvas, Water Color",Office Supplies,Art,Critical,55,3,Same Day
FUR-BO-3892,"Dania Classic Bookcase, Traditional",Furniture,Bookcases,Medium,46,2,Standard Class
TEC-AC-3397,"Belkin Numeric Keypad, Erganomic",Technology,Accessories,Medium,51,8,Standard Class
OFF-AP-3566,"Breville Coffee Grinder, Black",Office Supplies,Appliances,Medium,37,6,Standard Class
TEC-AC-3396,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,Medium,65,4,Second Class
OFF-ST-4096,"Eldon Shelving, Single Width",Office Supplies,Storage,Medium,81,6,Standard Class
OFF-ST-6089,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,Medium,18,3,Standard Class
OFF-ST-4057,"Eldon File Cart, Single Width",Office Supplies,Storage,Medium,261,4,Standard Class
TEC-AC-5135,"Logitech Router, Erganomic",Technology,Accessories,Medium,42,1,Standard Class
FUR-BO-5972,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,Medium,111,2,Standard Class
OFF-ST-6273,"Tenex Shelving, Industrial",Office Supplies,Storage,High,93,3,Same Day
FUR-BO-5970,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,Medium,1,1,First Class
TEC-CO-3595,"Brother Fax Machine, Color",Technology,Copiers,Medium,58,1,Standard Class
TEC-CO-3609,"Brother Wireless Fax, Digital",Technology,Copiers,Medium,46,1,Standard Class
FUR-CH-4563,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,Medium,109,2,Second Class
FUR-CH-4560,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,Medium,72,6,Standard Class
TEC-AC-5199,"Memorex Keyboard, Bluetooth",Technology,Accessories,High,30,2,First Class
TEC-CO-4767,"HP Copy Machine, Laser",Technology,Copiers,Medium,54,3,Standard Class
OFF-SU-4128,"Elite Scissors, High Speed",Office Supplies,Supplies,Critical,13,9,First Class
TEC-PH-5341,"Nokia Headset, VoIP",Technology,Phones,High,46,2,First Class
FUR-CH-5395,"Novimex Rocking Chair, Black",Furniture,Chairs,Medium,60,3,Standard Class
OFF-AR-3458,"BIC Markers, Fluorescent",Office Supplies,Art,High,74,5,First Class
TEC-MA-5011,"Konica Phone, Red",Technology,Machines,Low,30,4,Standard Class
OFF-ST-4056,"Eldon File Cart, Industrial",Office Supplies,Storage,High,87,2,Same Day
TEC-AC-5130,"Logitech Numeric Keypad, Bluetooth",Technology,Accessories,Medium,20,5,Standard Class
FUR-BO-5748,"Safco 3-Shelf Cabinet, Traditional",Furniture,Bookcases,Medium,51,3,Standard Class
OFF-EN-4912,"Jiffy Interoffice Envelope, Set of 50",Office Supplies,Envelopes,High,41,3,Standard Class
FUR-FU-3942,"Deflect-O Frame, Durable",Furniture,Furnishings,High,55,2,Standard Class
OFF-ST-5709,"Rogers Trays, Blue",Office Supplies,Storage,Medium,55,5,Standard Class
TEC-CO-4779,"HP Ink, High-Speed",Technology,Copiers,Medium,44,6,Standard Class
TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones,High,158,1,Standard Class
FUR-CH-5756,"SAFCO Chairmat, Adjustable",Furniture,Chairs,Medium,63,9,Standard Class
